|table_name|chunk_id|column_id|    column_name|column_data_type|distinct_value_count|encoding_type|vector_compression_type|size_in_bytes|point_accesses|sequential_accesses|monotonic_accesses|random_accesses|dictionary_accesses|
|  lineitem|      18|       10|     l_shipdate|          string|                  27|   Dictionary|  FixedSize1ByteAligned|        66743|             0|           40107420|           2300029|              0|           42435699|
|  lineitem|      18|       11|   l_commitdate|          string|                 204|   Dictionary|  FixedSize1ByteAligned|        73823|             0|              65535|           8811732|         954630|            8877267|
|  lineitem|      18|       12|  l_receiptdate|          string|                  56|   Dictionary|  FixedSize1ByteAligned|        67903|             0|              65535|           6511703|         954630|            6581918|
|  lineitem|      18|       13| l_shipinstruct|          string|                   4|   Dictionary|  FixedSize1ByteAligned|        65858|             0|              65535|             39411|              0|              71751|
|  lineitem|      18|       14|     l_shipmode|          string|                   7|   Dictionary|  FixedSize1ByteAligned|        65943|             0|           25624185|            693589|              0|             520205|
|  lineitem|      18|       15|      l_comment|          string|               63755|   Dictionary|  FixedSize2ByteAligned|      4323577|             0|              65535|                 0|              0|              65535|
|  lineitem|      19|        0|     l_orderkey|             int|               44809|   Dictionary|  FixedSize2ByteAligned|       310402|             0|          106756515|           4740666|        4420028|          111497181|
|  lineitem|      19|        1|      l_partkey|             int|               55835|   Dictionary|  FixedSize2ByteAligned|       354506|             0|          353546615|            809375|         882015|          354355990|
|  lineitem|      19|        2|      l_suppkey|             int|                9986|   Dictionary|  FixedSize2ByteAligned|       171110|             0|           29499180|           1137643|        7200722|           30636823|
|  lineitem|      19|        3|   l_linenumber|             int|                   7|   Dictionary|  FixedSize1ByteAligned|        65659|             0|              65535|                 0|              0|              65535|
|  lineitem|      19|        4|     l_quantity|           float|                  50|   Dictionary|  FixedSize1ByteAligned|        65831|          2244|           11206485|          29217255|         623710|           11749482|
|  lineitem|      19|        5|l_extendedprice|           float|               63022|   Dictionary|  FixedSize2ByteAligned|       383254|             0|           32382720|          13828086|        4222054|           46210806|
|  lineitem|      19|        6|     l_discount|           float|                  11|   Dictionary|  FixedSize1ByteAligned|        65675|             0|          172693155|          13828086|        4208817|           46227934|
|  lineitem|      19|        7|          l_tax|           float|                   9|   Dictionary|  FixedSize1ByteAligned|        65667|             0|            5504940|                 0|              0|            5504940|
|  lineitem|      19|        8|   l_returnflag|          string|                   2|   Dictionary|  FixedSize1ByteAligned|        65743|             0|            5504940|           3079442|              0|            5505333|
|  lineitem|      19|        9|   l_linestatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|            5504940|                 0|              0|            5504940|
|  lineitem|      19|       10|     l_shipdate|          string|                  27|   Dictionary|  FixedSize1ByteAligned|        66743|             0|           39255465|           2302948|              0|           41586663|
|  lineitem|      19|       11|   l_commitdate|          string|                 202|   Dictionary|  FixedSize1ByteAligned|        73743|             0|              65535|           8797095|         961836|            8862630|
|  lineitem|      19|       12|  l_receiptdate|          string|                  56|   Dictionary|  FixedSize1ByteAligned|        67903|             0|              65535|           6494147|         961836|            6564362|
|  lineitem|      19|       13| l_shipinstruct|          string|                   4|   Dictionary|  FixedSize1ByteAligned|        65858|             0|              65535|             35942|              0|              71751|
|  lineitem|      19|       14|     l_shipmode|          string|                   7|   Dictionary|  FixedSize1ByteAligned|        65943|             0|           25624185|            695200|              0|             527377|
|  lineitem|      19|       15|      l_comment|          string|               63697|   Dictionary|  FixedSize2ByteAligned|      4313336|             0|              65535|                 0|              0|              65535|
|  lineitem|      20|        0|     l_orderkey|             int|               44948|   Dictionary|  FixedSize2ByteAligned|       310958|             8|          106756515|           4675176|        4394403|          111431699|
|  lineitem|      20|        1|      l_partkey|             int|               55833|   Dictionary|  FixedSize2ByteAligned|       354498|             0|          353200161|            809582|         860456|          354009743|
|  lineitem|      20|        2|      l_suppkey|             int|                9990|   Dictionary|  FixedSize2ByteAligned|       171126|             0|           28512054|           1136147|        7073623|           29648201|
|  lineitem|      20|        3|   l_linenumber|             int|                   7|   Dictionary|  FixedSize1ByteAligned|        65659|             0|              65535|                 0|              0|              65535|
|  lineitem|      20|        4|     l_quantity|           float|                  50|   Dictionary|  FixedSize1ByteAligned|        65831|          3033|           11206485|          29330195|         622913|           11749862|
|  lineitem|      20|        5|l_extendedprice|           float|               63045|   Dictionary|  FixedSize2ByteAligned|       383346|             0|           31395594|          14022238|        3836858|           45417832|
|  lineitem|      20|        6|     l_discount|           float|                  11|   Dictionary|  FixedSize1ByteAligned|        65675|             0|          171706029|          14022238|        3823628|           45434960|
|  lineitem|      20|        7|          l_tax|           float|                   9|   Dictionary|  FixedSize1ByteAligned|        65667|             0|            5504940|                 0|              0|            5504940|
|  lineitem|      20|        8|   l_returnflag|          string|                   2|   Dictionary|  FixedSize1ByteAligned|        65743|             0|            5504940|           3049098|              0|            5505321|
|  lineitem|      20|        9|   l_linestatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|            5504940|                 0|              0|            5504940|
|  lineitem|      20|       10|     l_shipdate|          string|                  28|   Dictionary|  FixedSize1ByteAligned|        66783|             0|           37289415|           2296628|              0|           39614293|
|  lineitem|      20|       11|   l_commitdate|          string|                 204|   Dictionary|  FixedSize1ByteAligned|        73823|             0|              65535|           8751744|         956802|            8817279|
|  lineitem|      20|       12|  l_receiptdate|          string|                  57|   Dictionary|  FixedSize1ByteAligned|        67943|             0|              65535|           6455116|         956802|            6525331|
|  lineitem|      20|       13| l_shipinstruct|          string|                   4|   Dictionary|  FixedSize1ByteAligned|        65858|             0|              65535|             37846|              0|              71751|
|  lineitem|      20|       14|     l_shipmode|          string|                   7|   Dictionary|  FixedSize1ByteAligned|        65943|             0|           25624185|            696820|              0|             524601|
|  lineitem|      20|       15|      l_comment|          string|               63750|   Dictionary|  FixedSize2ByteAligned|      4319007|             0|              65535|                 0|              0|              65535|
|  lineitem|      21|        0|     l_orderkey|             int|               44993|   Dictionary|  FixedSize2ByteAligned|       311138|             0|          106756515|           4690040|        4419780|          111446555|
|  lineitem|      21|        1|      l_partkey|             int|               55809|   Dictionary|  FixedSize2ByteAligned|       354402|             0|          353325665|            809175|         841457|          354134840|
|  lineitem|      21|        2|      l_suppkey|             int|                9988|   Dictionary|  FixedSize2ByteAligned|       171118|             0|           28037070|           1135444|        7044901|           29172514|
|  lineitem|      21|        3|   l_linenumber|             int|                   7|   Dictionary|  FixedSize1ByteAligned|        65659|             0|              65535|                 0|              0|              65535|
|  lineitem|      21|        4|     l_quantity|           float|                  50|   Dictionary|  FixedSize1ByteAligned|        65831|          2081|           11206485|          29318069|         623326|           11747170|
|  lineitem|      21|        5|l_extendedprice|           float|               63087|   Dictionary|  FixedSize2ByteAligned|       383514|             0|           30920610|          14048177|        3934191|           44968787|
|  lineitem|      21|        6|     l_discount|           float|                  11|   Dictionary|  FixedSize1ByteAligned|        65675|             0|          171231045|          14048177|        3921127|           44985915|
|  lineitem|      21|        7|          l_tax|           float|                   9|   Dictionary|  FixedSize1ByteAligned|        65667|             0|            5504940|                 0|              0|            5504940|
|  lineitem|      21|        8|   l_returnflag|          string|                   2|   Dictionary|  FixedSize1ByteAligned|        65743|             0|            5504940|           3044989|              0|            5505336|
|  lineitem|      21|        9|   l_linestatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|            5504940|                 0|              0|            5504940|
|  lineitem|      21|       10|     l_shipdate|          string|                  27|   Dictionary|  FixedSize1ByteAligned|        66743|             0|           38993325|           2298623|              0|           41320198|
|  lineitem|      21|       11|   l_commitdate|          string|                 203|   Dictionary|  FixedSize1ByteAligned|        73783|             0|              65535|           8692654|         954323|            8758189|
|  lineitem|      21|       12|  l_receiptdate|          string|                  56|   Dictionary|  FixedSize1ByteAligned|        67903|             0|              65535|           6394031|         954323|            6464246|
|  lineitem|      21|       13| l_shipinstruct|          string|                   4|   Dictionary|  FixedSize1ByteAligned|        65858|             0|              65535|             36406|              0|              71751|
|  lineitem|      21|       14|     l_shipmode|          string|                   7|   Dictionary|  FixedSize1ByteAligned|        65943|             0|           25624185|            682778|              0|             516290|
|  lineitem|      21|       15|      l_comment|          string|               63729|   Dictionary|  FixedSize2ByteAligned|      4317638|             0|              65535|                 0|              0|              65535|
|  lineitem|      22|        0|     l_orderkey|             int|               45060|   Dictionary|  FixedSize2ByteAligned|       311406|             0|          106756515|           4728457|        4387009|          111484972|
|  lineitem|      22|        1|      l_partkey|             int|               55949|   Dictionary|  FixedSize2ByteAligned|       354962|             0|          353561325|            808894|         823123|          354370219|
|  lineitem|      22|        2|      l_suppkey|             int|                9981|   Dictionary|  FixedSize2ByteAligned|       171090|             0|           29097540|           1136292|        6871799|           30233832|
|  lineitem|      22|        3|   l_linenumber|             int|                   7|   Dictionary|  FixedSize1ByteAligned|        65659|             0|              65535|                 0|              0|              65535|
|  lineitem|      22|        4|     l_quantity|           float|                  50|   Dictionary|  FixedSize1ByteAligned|        65831|          2521|           11206485|          29262313|         620465|           11743998|
|  lineitem|      22|        5|l_extendedprice|           float|               62994|   Dictionary|  FixedSize2ByteAligned|       383142|             0|           31981080|          13952416|        4174960|           45933496|
|  lineitem|      22|        6|     l_discount|           float|                  11|   Dictionary|  FixedSize1ByteAligned|        65675|             0|          172291515|          13952416|        4162033|           45950624|
|  lineitem|      22|        7|          l_tax|           float|                   9|   Dictionary|  FixedSize1ByteAligned|        65667|             0|            5504940|                 0|              0|            5504940|
|  lineitem|      22|        8|   l_returnflag|          string|                   2|   Dictionary|  FixedSize1ByteAligned|        65743|             0|            5504940|           3129892|              0|            5505285|
|  lineitem|      22|        9|   l_linestatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|            5504940|                 0|              0|            5504940|
|  lineitem|      22|       10|     l_shipdate|          string|                  27|   Dictionary|  FixedSize1ByteAligned|        66743|             0|           29294145|           2304320|              0|           31626715|
|  lineitem|      22|       11|   l_commitdate|          string|                 204|   Dictionary|  FixedSize1ByteAligned|        73823|             0|              65535|           8634278|         955373|            8699813|
|  lineitem|      22|       12|  l_receiptdate|          string|                  56|   Dictionary|  FixedSize1ByteAligned|        67903|             0|              65535|           6329958|         955373|            6400173|
|  lineitem|      22|       13| l_shipinstruct|          string|                   4|   Dictionary|  FixedSize1ByteAligned|        65858|             0|              65535|             33976|              0|              71751|
|  lineitem|      22|       14|     l_shipmode|          string|                   7|   Dictionary|  FixedSize1ByteAligned|        65943|             0|           25624185|            686148|              0|             524392|
|  lineitem|      22|       15|      l_comment|          string|               63688|   Dictionary|  FixedSize2ByteAligned|      4319894|             0|              65535|                 0|              0|              65535|
|  lineitem|      23|        0|     l_orderkey|             int|               44906|   Dictionary|  FixedSize2ByteAligned|       310790|             0|          106756515|           4711217|        4401779|          111467732|
|  lineitem|      23|        1|      l_partkey|             int|               55885|   Dictionary|  FixedSize2ByteAligned|       354706|             0|          352901006|            809353|         809215|          353710359|
|  lineitem|      23|        2|      l_suppkey|             int|                9987|   Dictionary|  FixedSize2ByteAligned|       171114|             0|           30598265|           1135102|        7420034|           31733367|
|  lineitem|      23|        3|   l_linenumber|             int|                   7|   Dictionary|  FixedSize1ByteAligned|        65659|             0|              65535|                 0|              0|              65535|
|  lineitem|      23|        4|     l_quantity|           float|                  50|   Dictionary|  FixedSize1ByteAligned|        65831|          2106|           11206485|          29273734|         622582|           11744919|
|  lineitem|      23|        5|l_extendedprice|           float|               63061|   Dictionary|  FixedSize2ByteAligned|       383410|             0|           33481805|          13971273|        3565694|           47453078|
|  lineitem|      23|        6|     l_discount|           float|                  11|   Dictionary|  FixedSize1ByteAligned|        65675|             0|          173792240|          13971273|        3552614|           47470206|
|  lineitem|      23|        7|          l_tax|           float|                   9|   Dictionary|  FixedSize1ByteAligned|        65667|             0|            5504940|                 0|              0|            5504940|
|  lineitem|      23|        8|   l_returnflag|          string|                   2|   Dictionary|  FixedSize1ByteAligned|        65743|             0|            5504940|           3261035|              0|            5505336|
|  lineitem|      23|        9|   l_linestatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|            5504940|                 0|              0|            5504940|
|  lineitem|      23|       10|     l_shipdate|          string|                  28|   Dictionary|  FixedSize1ByteAligned|        66783|             0|           39321000|           2306538|              0|           41655788|
|  lineitem|      23|       11|   l_commitdate|          string|                 203|   Dictionary|  FixedSize1ByteAligned|        73783|             0|              65535|           8583061|         953450|            8648596|
|  lineitem|      23|       12|  l_receiptdate|          string|                  57|   Dictionary|  FixedSize1ByteAligned|        67943|             0|              65535|           6276523|         953450|            6346738|
|  lineitem|      23|       13| l_shipinstruct|          string|                   4|   Dictionary|  FixedSize1ByteAligned|        65858|             0|              65535|             35069|              0|              71751|
|  lineitem|      23|       14|     l_shipmode|          string|                   7|   Dictionary|  FixedSize1ByteAligned|        65943|             0|           25624185|            681263|              0|             520150|
|  lineitem|      23|       15|      l_comment|          string|               63795|   Dictionary|  FixedSize2ByteAligned|      4324550|             0|              65535|                 0|              0|              65535|
|  lineitem|      24|        0|     l_orderkey|             int|               44829|   Dictionary|  FixedSize2ByteAligned|       310482|             0|          106756515|           4752083|        4383187|          111508598|
|  lineitem|      24|        1|      l_partkey|             int|               55939|   Dictionary|  FixedSize2ByteAligned|       354922|             0|          353245360|            808923|         794434|          354054283|
|  lineitem|      24|        2|      l_suppkey|             int|                9978|   Dictionary|  FixedSize2ByteAligned|       171078|             0|           32153135|           1136862|        7418981|           33289997|
|  lineitem|      24|        3|   l_linenumber|             int|                   7|   Dictionary|  FixedSize1ByteAligned|        65659|             0|              65535|                 0|              0|              65535|
|  lineitem|      24|        4|     l_quantity|           float|                  50|   Dictionary|  FixedSize1ByteAligned|        65831|          2252|           11206485|          29278275|         621795|           11743994|
|  lineitem|      24|        5|l_extendedprice|           float|               63009|   Dictionary|  FixedSize2ByteAligned|       383202|             0|           35036675|          13930759|        4016163|           48967434|
|  lineitem|      24|        6|     l_discount|           float|                  11|   Dictionary|  FixedSize1ByteAligned|        65675|             0|          175347110|          13930759|        4003132|           48984562|
|  lineitem|      24|        7|          l_tax|           float|                   9|   Dictionary|  FixedSize1ByteAligned|        65667|             0|            5504940|                 0|              0|            5504940|
|  lineitem|      24|        8|   l_returnflag|          string|                   2|   Dictionary|  FixedSize1ByteAligned|        65743|             0|            5504940|           3360788|              0|            5505333|
|  lineitem|      24|        9|   l_linestatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|            5504940|                 0|              0|            5504940|
|  lineitem|      24|       10|     l_shipdate|          string|                  27|   Dictionary|  FixedSize1ByteAligned|        66743|             0|           40893840|           2371572|              0|           43293662|
|  lineitem|      24|       11|   l_commitdate|          string|                 205|   Dictionary|  FixedSize1ByteAligned|        73863|             0|              65535|           8683601|         959250|            8749136|
|  lineitem|      24|       12|  l_receiptdate|          string|                  56|   Dictionary|  FixedSize1ByteAligned|        67903|             0|              65535|          13989501|         959250|            6387404|
|  lineitem|      24|       13| l_shipinstruct|          string|                   4|   Dictionary|  FixedSize1ByteAligned|        65858|             0|              65535|             34618|              0|              71751|
|  lineitem|      24|       14|     l_shipmode|          string|                   7|   Dictionary|  FixedSize1ByteAligned|        65943|             0|           53804235|            602834|          96170|             443353|
|  lineitem|      24|       15|      l_comment|          string|               63722|   Dictionary|  FixedSize2ByteAligned|      4325198|             0|              65535|                 0|              0|              65535|
|  lineitem|      25|        0|     l_orderkey|             int|               44876|   Dictionary|  FixedSize2ByteAligned|       310670|             0|          106756515|           4776436|        4421741|          111532951|
|  lineitem|      25|        1|      l_partkey|             int|               55871|   Dictionary|  FixedSize2ByteAligned|       354650|             0|          395862977|            820623|         982092|          396683600|
|  lineitem|      25|        2|      l_suppkey|             int|                9989|   Dictionary|  FixedSize2ByteAligned|       171122|             0|           32648569|           1605489|        7666782|           34254058|
|  lineitem|      25|        3|   l_linenumber|             int|                   7|   Dictionary|  FixedSize1ByteAligned|        65659|             0|              65535|                 0|              0|              65535|
|  lineitem|      25|        4|     l_quantity|           float|                  50|   Dictionary|  FixedSize1ByteAligned|        65831|          2245|           11206485|          56312085|         621129|           11768842|
|  lineitem|      25|        5|l_extendedprice|           float|               63110|   Dictionary|  FixedSize2ByteAligned|       383606|             0|           35532109|          13368179|        4254646|           48900288|
|  lineitem|      25|        6|     l_discount|           float|                  11|   Dictionary|  FixedSize1ByteAligned|        65675|             0|          308419849|          13368179|        4241576|           48933600|
|  lineitem|      25|        7|          l_tax|           float|                   9|   Dictionary|  FixedSize1ByteAligned|        65667|             0|            5504940|                 0|              0|            5504940|
|  lineitem|      25|        8|   l_returnflag|          string|                   2|   Dictionary|  FixedSize1ByteAligned|        65743|             0|            5504940|           3407568|              0|            5505321|
|  lineitem|      25|        9|   l_linestatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|            5504940|                 0|              0|            5504940|
|  lineitem|      25|       10|     l_shipdate|          string|                  27|   Dictionary|  FixedSize1ByteAligned|        66743|             0|           52296930|          29651967|              0|           46173320|
|  lineitem|      25|       11|   l_commitdate|          string|                 205|   Dictionary|  FixedSize1ByteAligned|        73863|             0|              65535|           9054975|         959536|            9120510|
|  lineitem|      25|       12|  l_receiptdate|          string|                  56|   Dictionary|  FixedSize1ByteAligned|        67903|             0|              65535|          14195599|         959536|            6593425|
|  lineitem|      25|       13| l_shipinstruct|          string|                   4|   Dictionary|  FixedSize1ByteAligned|        65858|             0|              65535|             36771|              0|              71751|
|  lineitem|      25|       14|     l_shipmode|          string|                   7|   Dictionary|  FixedSize1ByteAligned|        65943|             0|           53804235|            725246|           2961|             561156|
|  lineitem|      25|       15|      l_comment|          string|               63664|   Dictionary|  FixedSize2ByteAligned|      4314571|             0|              65535|                 0|              0|              65535|
|  lineitem|      26|        0|     l_orderkey|             int|               44956|   Dictionary|  FixedSize2ByteAligned|       310990|             0|          106756515|           4801820|        4403956|          111558335|
|  lineitem|      26|        1|      l_partkey|             int|               55871|   Dictionary|  FixedSize2ByteAligned|       354650|             0|          355182345|            830601|        1090087|          356012946|
|  lineitem|      26|        2|      l_suppkey|             int|                9984|   Dictionary|  FixedSize2ByteAligned|       171102|             0|           32950635|           1165221|        7793404|           34115856|
|  lineitem|      26|        3|   l_linenumber|             int|                   7|   Dictionary|  FixedSize1ByteAligned|        65659|             0|              65535|                 0|              0|              65535|
|  lineitem|      26|        4|     l_quantity|           float|                  50|   Dictionary|  FixedSize1ByteAligned|        65831|          2730|           11206485|          27612014|         620829|           11764230|
|  lineitem|      26|        5|l_extendedprice|           float|               63022|   Dictionary|  FixedSize2ByteAligned|       383254|             0|           35834175|          12839000|        4259651|           48673175|
|  lineitem|      26|        6|     l_discount|           float|                  11|   Dictionary|  FixedSize1ByteAligned|        65675|             0|          168411480|          12839000|        4246640|           48689359|
|  lineitem|      26|        7|          l_tax|           float|                   9|   Dictionary|  FixedSize1ByteAligned|        65667|             0|            5504940|                 0|              0|            5504940|
|  lineitem|      26|        8|   l_returnflag|          string|                   2|   Dictionary|  FixedSize1ByteAligned|        65743|             0|            5504940|           3343154|              0|            5505345|
|  lineitem|      26|        9|   l_linestatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|            5504940|                 0|              0|            5504940|
|  lineitem|      26|       10|     l_shipdate|          string|                  28|   Dictionary|  FixedSize1ByteAligned|        66783|             0|           43515240|           2536891|              0|           46079501|
|  lineitem|      26|       11|   l_commitdate|          string|                 205|   Dictionary|  FixedSize1ByteAligned|        73863|             0|              65535|           9043128|         955417|            9108663|
|  lineitem|      26|       12|  l_receiptdate|          string|                  57|   Dictionary|  FixedSize1ByteAligned|        67943|             0|              65535|           6506237|         955417|            6576932|
|  lineitem|      26|       13| l_shipinstruct|          string|                   4|   Dictionary|  FixedSize1ByteAligned|        65858|             0|              65535|             34821|              0|              71751|
|  lineitem|      26|       14|     l_shipmode|          string|                   7|   Dictionary|  FixedSize1ByteAligned|        65943|             0|           28245585|            733664|              0|             566719|
|  lineitem|      26|       15|      l_comment|          string|               63697|   Dictionary|  FixedSize2ByteAligned|      4316203|             0|              65535|                 0|              0|              65535|
|  lineitem|      27|        0|     l_orderkey|             int|               44888|   Dictionary|  FixedSize2ByteAligned|       310718|             0|          106756515|           4710100|        4436503|          111466615|
|  lineitem|      27|        1|      l_partkey|             int|               55838|   Dictionary|  FixedSize2ByteAligned|       354518|             0|          355233858|            830438|        1053911|          356064296|
|  lineitem|      27|        2|      l_suppkey|             int|                9990|   Dictionary|  FixedSize2ByteAligned|       171126|             0|           33504216|           1167278|        7838018|           34671494|
|  lineitem|      27|        3|   l_linenumber|             int|                   7|   Dictionary|  FixedSize1ByteAligned|        65659|             0|              65535|                 0|              0|              65535|
|  lineitem|      27|        4|     l_quantity|           float|                  50|   Dictionary|  FixedSize1ByteAligned|        65831|          2829|           11206485|          27650842|         622695|           11766540|
|  lineitem|      27|        5|l_extendedprice|           float|               63002|   Dictionary|  FixedSize2ByteAligned|       383174|             0|           36387756|          12793074|        4291256|           49180830|
|  lineitem|      27|        6|     l_discount|           float|                  11|   Dictionary|  FixedSize1ByteAligned|        65675|             0|          168965061|          12793074|        4277995|           49197014|
|  lineitem|      27|        7|          l_tax|           float|                   9|   Dictionary|  FixedSize1ByteAligned|        65667|             0|            5504940|                 0|              0|            5504940|
|  lineitem|      27|        8|   l_returnflag|          string|                   2|   Dictionary|  FixedSize1ByteAligned|        65743|             0|            5504940|           3252642|              0|            5505357|
|  lineitem|      27|        9|   l_linestatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|            5504940|                 0|              0|            5504940|
|  lineitem|      27|       10|     l_shipdate|          string|                  27|   Dictionary|  FixedSize1ByteAligned|        66743|             0|           44498265|           2552500|              0|           47078135|
|  lineitem|      27|       11|   l_commitdate|          string|                 204|   Dictionary|  FixedSize1ByteAligned|        73823|             0|              65535|           8990807|         959450|            9056342|
|  lineitem|      27|       12|  l_receiptdate|          string|                  56|   Dictionary|  FixedSize1ByteAligned|        67903|             0|              65535|           6438307|         959450|            6509002|
|  lineitem|      27|       13| l_shipinstruct|          string|                   4|   Dictionary|  FixedSize1ByteAligned|        65858|             0|              65535|             36457|              0|              71751|
|  lineitem|      27|       14|     l_shipmode|          string|                   7|   Dictionary|  FixedSize1ByteAligned|        65943|             0|           28245585|            732916|              0|             567471|
|  lineitem|      27|       15|      l_comment|          string|               63730|   Dictionary|  FixedSize2ByteAligned|      4322971|             0|              65535|                 0|              0|              65535|
|  lineitem|      28|        0|     l_orderkey|             int|               44954|   Dictionary|  FixedSize2ByteAligned|       310982|             0|          106756515|           4615054|        4438913|          111371569|
|  lineitem|      28|        1|      l_partkey|             int|               55780|   Dictionary|  FixedSize2ByteAligned|       354286|             0|          355504735|            830595|        1017058|          356335330|
|  lineitem|      28|        2|      l_suppkey|             int|                9980|   Dictionary|  FixedSize2ByteAligned|       171086|             0|           33541995|           1167985|        7373464|           34709980|
|  lineitem|      28|        3|   l_linenumber|             int|                   7|   Dictionary|  FixedSize1ByteAligned|        65659|             0|              65535|                 0|              0|              65535|
|  lineitem|      28|        4|     l_quantity|           float|                  50|   Dictionary|  FixedSize1ByteAligned|        65831|          3110|           11206485|          27640887|         618461|           11768286|
|  lineitem|      28|        5|l_extendedprice|           float|               63086|   Dictionary|  FixedSize2ByteAligned|       383510|             0|           36425535|          13189918|        4346312|           49615453|
|  lineitem|      28|        6|     l_discount|           float|                  11|   Dictionary|  FixedSize1ByteAligned|        65675|             0|          169002840|          13189918|        4333006|           49631637|
|  lineitem|      28|        7|          l_tax|           float|                   9|   Dictionary|  FixedSize1ByteAligned|        65667|             0|            5504940|                 0|              0|            5504940|
|  lineitem|      28|        8|   l_returnflag|          string|                   2|   Dictionary|  FixedSize1ByteAligned|        65743|             0|            5504940|           3231079|              0|            5505357|
|  lineitem|      28|        9|   l_linestatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|            5504940|                 0|              0|            5504940|
|  lineitem|      28|       10|     l_shipdate|          string|                  27|   Dictionary|  FixedSize1ByteAligned|        66743|             0|           43253100|           2546245|              0|           45826715|
|  lineitem|      28|       11|   l_commitdate|          string|                 200|   Dictionary|  FixedSize1ByteAligned|        73663|             0|              65535|           9044968|         959672|            9110503|
|  lineitem|      28|       12|  l_receiptdate|          string|                  56|   Dictionary|  FixedSize1ByteAligned|        67903|             0|              65535|           6498723|         959672|            6569418|
|  lineitem|      28|       13| l_shipinstruct|          string|                   4|   Dictionary|  FixedSize1ByteAligned|        65858|             0|              65535|             34420|              0|              71751|
|  lineitem|      28|       14|     l_shipmode|          string|                   7|   Dictionary|  FixedSize1ByteAligned|        65943|             0|           28245585|            729612|              0|             564053|
|  lineitem|      28|       15|      l_comment|          string|               63711|   Dictionary|  FixedSize2ByteAligned|      4312267|             0|              65535|                 0|              0|              65535|
|  lineitem|      29|        0|     l_orderkey|             int|               45099|   Dictionary|  FixedSize2ByteAligned|       311562|             0|          106756515|           4647097|        4442850|          111403612|
|  lineitem|      29|        1|      l_partkey|             int|               56032|   Dictionary|  FixedSize2ByteAligned|       355294|             0|          355392967|            831567|         991153|          356224534|
|  lineitem|      29|        2|      l_suppkey|             int|                9983|   Dictionary|  FixedSize2ByteAligned|       171098|             0|           31882165|           1168678|        7084162|           33050843|
|  lineitem|      29|        3|   l_linenumber|             int|                   7|   Dictionary|  FixedSize1ByteAligned|        65659|             0|              65535|                 0|              0|              65535|
|  lineitem|      29|        4|     l_quantity|           float|                  50|   Dictionary|  FixedSize1ByteAligned|        65831|          2244|           11206485|          27704688|         624130|           11766771|
|  lineitem|      29|        5|l_extendedprice|           float|               63020|   Dictionary|  FixedSize2ByteAligned|       383246|             0|           34765705|          13439973|        4012668|           48205678|
|  lineitem|      29|        6|     l_discount|           float|                  11|   Dictionary|  FixedSize1ByteAligned|        65675|             0|          167343010|          13439973|        3999451|           48221862|
|  lineitem|      29|        7|          l_tax|           float|                   9|   Dictionary|  FixedSize1ByteAligned|        65667|             0|            5504940|                 0|              0|            5504940|
|  lineitem|      29|        8|   l_returnflag|          string|                   2|   Dictionary|  FixedSize1ByteAligned|        65743|             0|            5504940|           3294534|              0|            5505309|
|  lineitem|      29|        9|   l_linestatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|            5504940|                 0|              0|            5504940|
|  lineitem|      29|       10|     l_shipdate|          string|                  27|   Dictionary|  FixedSize1ByteAligned|        66743|             0|           41745795|           2549531|              0|           44322696|
|  lineitem|      29|       11|   l_commitdate|          string|                 203|   Dictionary|  FixedSize1ByteAligned|        73783|             0|              65535|           9194571|         955596|            9260106|
|  lineitem|      29|       12|  l_receiptdate|          string|                  56|   Dictionary|  FixedSize1ByteAligned|        67903|             0|              65535|           6645040|         955596|            6715735|
|  lineitem|      29|       13| l_shipinstruct|          string|                   4|   Dictionary|  FixedSize1ByteAligned|        65858|             0|              65535|             38113|              0|              71751|
|  lineitem|      29|       14|     l_shipmode|          string|                   7|   Dictionary|  FixedSize1ByteAligned|        65943|             0|           28245585|            736263|              0|             566176|
|  lineitem|      29|       15|      l_comment|          string|               63784|   Dictionary|  FixedSize2ByteAligned|      4323527|             0|              65535|                 0|              0|              65535|
|  lineitem|      30|        0|     l_orderkey|             int|               45001|   Dictionary|  FixedSize2ByteAligned|       311170|             0|          106756515|           4806601|        4429206|          111563116|
|  lineitem|      30|        1|      l_partkey|             int|               55944|   Dictionary|  FixedSize2ByteAligned|       354942|             0|          355265235|            829890|         957874|          356095125|
|  lineitem|      30|        2|      l_suppkey|             int|                9987|   Dictionary|  FixedSize2ByteAligned|       171114|             0|           30604845|           1166427|        7518962|           31771272|
|  lineitem|      30|        3|   l_linenumber|             int|                   7|   Dictionary|  FixedSize1ByteAligned|        65659|             0|              65535|                 0|              0|              65535|
