|table_name|chunk_id|column_id|    column_name|column_data_type|distinct_value_count|encoding_type|vector_compression_type|size_in_bytes|point_accesses|sequential_accesses|monotonic_accesses|random_accesses|dictionary_accesses|
|  lineitem|      27|        2|      l_suppkey|             int|                9990|   Dictionary|    TurboPForBitpacking|       154743|             0|           18360354|            728510|        5513699|           19088864|
|  lineitem|      27|        3|   l_linenumber|             int|                   7|   Dictionary|    TurboPForBitpacking|        24700|             0|              65535|                 0|              0|              65535|
|  lineitem|      27|        4|     l_quantity|           float|                  50|   Dictionary|    TurboPForBitpacking|        49448|          1189|            9240435|          12731117|         405965|            9551610|
|  lineitem|      27|        5|l_extendedprice|           float|               63002|   Dictionary|    TurboPForBitpacking|       383174|             0|           19736589|           5912274|        4492343|           25648863|
|  lineitem|      27|        6|     l_discount|           float|                  11|   Dictionary|    TurboPForBitpacking|        32908|             0|           80815209|           5912274|        4487392|           25656319|
|  lineitem|      27|        7|          l_tax|           float|                   9|   Dictionary|    TurboPForBitpacking|        32900|             0|            4194240|                 0|              0|            4194240|
|  lineitem|      27|        8|   l_returnflag|          string|                   2|   Dictionary|    TurboPForBitpacking|        16592|             0|            4194240|           3008720|              0|            4194597|
|  lineitem|      27|        9|   l_linestatus|          string|                   1|   Dictionary|    TurboPForBitpacking|         8360|             0|            4194240|                 0|              0|            4194240|
|  lineitem|      27|       10|     l_shipdate|          string|                  27|   Dictionary|    TurboPForBitpacking|        42168|             0|           25558650|           1507476|              0|           27079516|
|  lineitem|      27|       11|   l_commitdate|          string|                 204|   Dictionary|    TurboPForBitpacking|        73823|             0|              65535|           6321552|         821459|            6387087|
|  lineitem|      27|       12|  l_receiptdate|          string|                  56|   Dictionary|    TurboPForBitpacking|        51520|             0|              65535|           4814076|         821459|            4882659|
|  lineitem|      27|       13| l_shipinstruct|          string|                   4|   Dictionary|    TurboPForBitpacking|        24899|             0|              65535|             15880|              0|              68199|
|  lineitem|      27|       14|     l_shipmode|          string|                   7|   Dictionary|    TurboPForBitpacking|        24984|             0|           16711425|            393115|              0|             359407|
|  lineitem|      27|       15|      l_comment|          string|               63730|   Dictionary|    TurboPForBitpacking|      4322971|             0|              65535|                 0|              0|              65535|
|  lineitem|      28|        0|     l_orderkey|             int|               44954|   Dictionary|    TurboPForBitpacking|       310982|             0|           90372765|           4080391|        3605194|           94453156|
|  lineitem|      28|        1|      l_partkey|             int|               55780|   Dictionary|    TurboPForBitpacking|       354286|             0|          166772870|            581710|         632832|          167354580|
|  lineitem|      28|        2|      l_suppkey|             int|                9980|   Dictionary|    TurboPForBitpacking|       154703|             0|           18894940|            730518|        5627312|           19625458|
|  lineitem|      28|        3|   l_linenumber|             int|                   7|   Dictionary|    TurboPForBitpacking|        24700|             0|              65535|                 0|              0|              65535|
|  lineitem|      28|        4|     l_quantity|           float|                  50|   Dictionary|    TurboPForBitpacking|        49448|          1328|            9240435|          12727303|         406246|            9553368|
|  lineitem|      28|        5|l_extendedprice|           float|               63086|   Dictionary|    TurboPForBitpacking|       383510|             0|           20271175|           6134114|        3948923|           26405289|
|  lineitem|      28|        6|     l_discount|           float|                  11|   Dictionary|    TurboPForBitpacking|        32908|             0|           81349795|           6134114|        3943857|           26412745|
|  lineitem|      28|        7|          l_tax|           float|                   9|   Dictionary|    TurboPForBitpacking|        32900|             0|            4194240|                 0|              0|            4194240|
|  lineitem|      28|        8|   l_returnflag|          string|                   2|   Dictionary|    TurboPForBitpacking|        16592|             0|            4194240|           2943573|              0|            4194600|
|  lineitem|      28|        9|   l_linestatus|          string|                   1|   Dictionary|    TurboPForBitpacking|         8360|             0|            4194240|                 0|              0|            4194240|
|  lineitem|      28|       10|     l_shipdate|          string|                  27|   Dictionary|    TurboPForBitpacking|        42168|             0|           25362045|           1503094|              0|           26878529|
|  lineitem|      28|       11|   l_commitdate|          string|                 200|   Dictionary|    TurboPForBitpacking|        73663|             0|              65535|           6228692|         821893|            6294227|
|  lineitem|      28|       12|  l_receiptdate|          string|                  56|   Dictionary|    TurboPForBitpacking|        51520|             0|              65535|           4725598|         821893|            4794181|
|  lineitem|      28|       13| l_shipinstruct|          string|                   4|   Dictionary|    TurboPForBitpacking|        24899|             0|              65535|             14902|              0|              68199|
|  lineitem|      28|       14|     l_shipmode|          string|                   7|   Dictionary|    TurboPForBitpacking|        24984|             0|           16711425|            390969|              0|             357522|
|  lineitem|      28|       15|      l_comment|          string|               63711|   Dictionary|    TurboPForBitpacking|      4312267|             0|              65535|                 0|              0|              65535|
|  lineitem|      29|        0|     l_orderkey|             int|               45099|   Dictionary|    TurboPForBitpacking|       311562|             0|           90372765|           3969235|        3637591|           94342000|
|  lineitem|      29|        1|      l_partkey|             int|               56032|   Dictionary|    TurboPForBitpacking|       355294|             0|          166403379|            581942|         614621|          166985321|
|  lineitem|      29|        2|      l_suppkey|             int|                9983|   Dictionary|    TurboPForBitpacking|       154715|             0|           20277019|            731325|        5605436|           21008344|
|  lineitem|      29|        3|   l_linenumber|             int|                   7|   Dictionary|    TurboPForBitpacking|        24700|             0|              65535|                 0|              0|              65535|
|  lineitem|      29|        4|     l_quantity|           float|                  50|   Dictionary|    TurboPForBitpacking|        49448|           911|            9240435|          12754328|         406046|            9552814|
|  lineitem|      29|        5|l_extendedprice|           float|               63020|   Dictionary|    TurboPForBitpacking|       383246|             0|           21653254|           6312199|        3372486|           27965453|
|  lineitem|      29|        6|     l_discount|           float|                  11|   Dictionary|    TurboPForBitpacking|        32908|             0|           82731874|           6312199|        3367468|           27972909|
|  lineitem|      29|        7|          l_tax|           float|                   9|   Dictionary|    TurboPForBitpacking|        32900|             0|            4194240|                 0|              0|            4194240|
|  lineitem|      29|        8|   l_returnflag|          string|                   2|   Dictionary|    TurboPForBitpacking|        16592|             0|            4194240|           2881545|              0|            4194558|
|  lineitem|      29|        9|   l_linestatus|          string|                   1|   Dictionary|    TurboPForBitpacking|         8360|             0|            4194240|                 0|              0|            4194240|
|  lineitem|      29|       10|     l_shipdate|          string|                  27|   Dictionary|    TurboPForBitpacking|        42168|             0|           26672745|           1505886|              0|           28192021|
|  lineitem|      29|       11|   l_commitdate|          string|                 203|   Dictionary|    TurboPForBitpacking|        73783|             0|              65535|           6081431|         818959|            6146966|
|  lineitem|      29|       12|  l_receiptdate|          string|                  56|   Dictionary|    TurboPForBitpacking|        51520|             0|              65535|           4575545|         818959|            4644128|
|  lineitem|      29|       13| l_shipinstruct|          string|                   4|   Dictionary|    TurboPForBitpacking|        24899|             0|              65535|             16498|              0|              68199|
|  lineitem|      29|       14|     l_shipmode|          string|                   7|   Dictionary|    TurboPForBitpacking|        24984|             0|           16711425|            394398|              0|             358442|
|  lineitem|      29|       15|      l_comment|          string|               63784|   Dictionary|    TurboPForBitpacking|      4323527|             0|              65535|                 0|              0|              65535|
|  lineitem|      30|        0|     l_orderkey|             int|               45001|   Dictionary|    TurboPForBitpacking|       311170|             0|           90372765|           3803980|        3643021|           94176745|
|  lineitem|      30|        1|      l_partkey|             int|               55944|   Dictionary|    TurboPForBitpacking|       354942|             0|          166786575|            582288|         597461|          167368863|
|  lineitem|      30|        2|      l_suppkey|             int|                9987|   Dictionary|    TurboPForBitpacking|       154731|             0|           21298875|            731159|        5955519|           22030034|
|  lineitem|      30|        3|   l_linenumber|             int|                   7|   Dictionary|    TurboPForBitpacking|        24700|             0|              65535|                 0|              0|              65535|
|  lineitem|      30|        4|     l_quantity|           float|                  50|   Dictionary|    TurboPForBitpacking|        49448|           945|            9240435|          12766346|         405774|            9551634|
|  lineitem|      30|        5|l_extendedprice|           float|               63056|   Dictionary|    TurboPForBitpacking|       383390|             0|           22675110|           6507769|        3542799|           29182879|
|  lineitem|      30|        6|     l_discount|           float|                  11|   Dictionary|    TurboPForBitpacking|        32908|             0|           83753730|           6507769|        3537816|           29190335|
|  lineitem|      30|        7|          l_tax|           float|                   9|   Dictionary|    TurboPForBitpacking|        32900|             0|            4194240|                 0|              0|            4194240|
|  lineitem|      30|        8|   l_returnflag|          string|                   2|   Dictionary|    TurboPForBitpacking|        16592|             0|            4194240|           2853718|              0|            4194603|
|  lineitem|      30|        9|   l_linestatus|          string|                   1|   Dictionary|    TurboPForBitpacking|         8360|             0|            4194240|                 0|              0|            4194240|
|  lineitem|      30|       10|     l_shipdate|          string|                  27|   Dictionary|    TurboPForBitpacking|        42168|             0|           20971200|           1503035|              0|           22487625|
|  lineitem|      30|       11|   l_commitdate|          string|                 204|   Dictionary|    TurboPForBitpacking|        73823|             0|              65535|           5922960|         819355|            5988495|
|  lineitem|      30|       12|  l_receiptdate|          string|                  56|   Dictionary|    TurboPForBitpacking|        51520|             0|              65535|           4419925|         819355|            4488508|
|  lineitem|      30|       13| l_shipinstruct|          string|                   4|   Dictionary|    TurboPForBitpacking|        24899|             0|              65535|             14933|              0|              68199|
|  lineitem|      30|       14|     l_shipmode|          string|                   7|   Dictionary|    TurboPForBitpacking|        24984|             0|           16711425|            381753|              0|             351653|
|  lineitem|      30|       15|      l_comment|          string|               63841|   Dictionary|    TurboPForBitpacking|      4328075|             0|              65535|                 0|              0|              65535|
|  lineitem|      31|        0|     l_orderkey|             int|               44982|   Dictionary|    TurboPForBitpacking|       311094|             0|           90372765|           3730758|        3656944|           94103523|
|  lineitem|      31|        1|      l_partkey|             int|               55803|   Dictionary|    TurboPForBitpacking|       354378|             0|          167119107|            582068|         584298|          167701175|
|  lineitem|      31|        2|      l_suppkey|             int|                9984|   Dictionary|    TurboPForBitpacking|       154719|             0|           20744655|            730872|        5945871|           21475527|
|  lineitem|      31|        3|   l_linenumber|             int|                   7|   Dictionary|    TurboPForBitpacking|        24700|             0|              65535|                 0|              0|              65535|
|  lineitem|      31|        4|     l_quantity|           float|                  50|   Dictionary|    TurboPForBitpacking|        49448|          1061|            9240435|          12726262|         408176|            9553140|
|  lineitem|      31|        5|l_extendedprice|           float|               63051|   Dictionary|    TurboPForBitpacking|       383370|             0|           22120890|           6686710|        3703668|           28807600|
|  lineitem|      31|        6|     l_discount|           float|                  11|   Dictionary|    TurboPForBitpacking|        32908|             0|           83199510|           6686710|        3698587|           28815056|
|  lineitem|      31|        7|          l_tax|           float|                   9|   Dictionary|    TurboPForBitpacking|        32900|             0|            4194240|                 0|              0|            4194240|
|  lineitem|      31|        8|   l_returnflag|          string|                   2|   Dictionary|    TurboPForBitpacking|        16592|             0|            4194240|           2909400|              0|            4194624|
|  lineitem|      31|        9|   l_linestatus|          string|                   1|   Dictionary|    TurboPForBitpacking|         8360|             0|            4194240|                 0|              0|            4194240|
|  lineitem|      31|       10|     l_shipdate|          string|                  28|   Dictionary|    TurboPForBitpacking|        42208|             0|           27786840|           1506120|              0|           29306350|
|  lineitem|      31|       11|   l_commitdate|          string|                 205|   Dictionary|    TurboPForBitpacking|        73863|             0|              65535|           5805910|         820682|            5871445|
|  lineitem|      31|       12|  l_receiptdate|          string|                  56|   Dictionary|    TurboPForBitpacking|        51520|             0|              65535|           4299790|         820682|            4368373|
|  lineitem|      31|       13| l_shipinstruct|          string|                   4|   Dictionary|    TurboPForBitpacking|        24899|             0|              65535|             15708|              0|              68199|
|  lineitem|      31|       14|     l_shipmode|          string|                   7|   Dictionary|    TurboPForBitpacking|        24984|             0|           16711425|            389041|              0|             357730|
|  lineitem|      31|       15|      l_comment|          string|               63716|   Dictionary|    TurboPForBitpacking|      4320029|             0|              65535|                 0|              0|              65535|
|  lineitem|      32|        0|     l_orderkey|             int|               44940|   Dictionary|    TurboPForBitpacking|       310926|             0|           90372765|           3769094|        3633139|           94141859|
|  lineitem|      32|        1|      l_partkey|             int|               55918|   Dictionary|    TurboPForBitpacking|       354838|             0|          166441465|            582955|         571738|          167024420|
|  lineitem|      32|        2|      l_suppkey|             int|                9986|   Dictionary|    TurboPForBitpacking|       154727|             0|           20274365|            730918|        5999080|           21005283|
|  lineitem|      32|        3|   l_linenumber|             int|                   7|   Dictionary|    TurboPForBitpacking|        24700|             0|              65535|                 0|              0|              65535|
|  lineitem|      32|        4|     l_quantity|           float|                  50|   Dictionary|    TurboPForBitpacking|        49448|          1130|            9240435|          12739948|         407210|            9553056|
|  lineitem|      32|        5|l_extendedprice|           float|               63126|   Dictionary|    TurboPForBitpacking|       383670|             0|           21650600|           6852007|        2970322|           28502607|
|  lineitem|      32|        6|     l_discount|           float|                  11|   Dictionary|    TurboPForBitpacking|        32908|             0|           82729220|           6852007|        2965405|           28510063|
|  lineitem|      32|        7|          l_tax|           float|                   9|   Dictionary|    TurboPForBitpacking|        32900|             0|            4194240|                 0|              0|            4194240|
|  lineitem|      32|        8|   l_returnflag|          string|                   2|   Dictionary|    TurboPForBitpacking|        16592|             0|            4194240|           3088419|              0|            4194630|
|  lineitem|      32|        9|   l_linestatus|          string|                   1|   Dictionary|    TurboPForBitpacking|         8360|             0|            4194240|                 0|              0|            4194240|
|  lineitem|      32|       10|     l_shipdate|          string|                  27|   Dictionary|    TurboPForBitpacking|        42168|             0|           26934885|           1504591|              0|           28452866|
|  lineitem|      32|       11|   l_commitdate|          string|                 205|   Dictionary|    TurboPForBitpacking|        73863|             0|              65535|           5757642|         817663|            5823177|
|  lineitem|      32|       12|  l_receiptdate|          string|                  56|   Dictionary|    TurboPForBitpacking|        51520|             0|              65535|           4253051|         817663|            4321634|
|  lineitem|      32|       13| l_shipinstruct|          string|                   4|   Dictionary|    TurboPForBitpacking|        24899|             0|              65535|             16151|              0|              68199|
|  lineitem|      32|       14|     l_shipmode|          string|                   7|   Dictionary|    TurboPForBitpacking|        24984|             0|           16711425|            389176|              0|             354685|
|  lineitem|      32|       15|      l_comment|          string|               63686|   Dictionary|    TurboPForBitpacking|      4318327|             0|              65535|                 0|              0|              65535|
|  lineitem|      33|        0|     l_orderkey|             int|               45045|   Dictionary|    TurboPForBitpacking|       311346|             0|           90372765|           3867013|        3667811|           94239778|
|  lineitem|      33|        1|      l_partkey|             int|               55869|   Dictionary|    TurboPForBitpacking|       354642|             0|          166200213|            581817|         557280|          166782030|
|  lineitem|      33|        2|      l_suppkey|             int|                9989|   Dictionary|    TurboPForBitpacking|       154739|             0|           20050257|            729199|        5994318|           20779456|
|  lineitem|      33|        3|   l_linenumber|             int|                   7|   Dictionary|    TurboPForBitpacking|        24700|             0|              65535|                 0|              0|              65535|
|  lineitem|      33|        4|     l_quantity|           float|                  50|   Dictionary|    TurboPForBitpacking|        49448|          1107|            9240435|          12731392|         406115|            9553336|
|  lineitem|      33|        5|l_extendedprice|           float|               63047|   Dictionary|    TurboPForBitpacking|       383354|             0|           21426492|           6915208|        2766519|           28341700|
|  lineitem|      33|        6|     l_discount|           float|                  11|   Dictionary|    TurboPForBitpacking|        32908|             0|           82505112|           6915208|        2761667|           28349156|
|  lineitem|      33|        7|          l_tax|           float|                   9|   Dictionary|    TurboPForBitpacking|        32900|             0|            4194240|                 0|              0|            4194240|
|  lineitem|      33|        8|   l_returnflag|          string|                   2|   Dictionary|    TurboPForBitpacking|        16592|             0|            4194240|           3304183|              0|            4194639|
|  lineitem|      33|        9|   l_linestatus|          string|                   1|   Dictionary|    TurboPForBitpacking|         8360|             0|            4194240|                 0|              0|            4194240|
|  lineitem|      33|       10|     l_shipdate|          string|                  27|   Dictionary|    TurboPForBitpacking|        42168|             0|           25624185|           1499406|              0|           27136981|
|  lineitem|      33|       11|   l_commitdate|          string|                 203|   Dictionary|    TurboPForBitpacking|        73783|             0|              65535|           5776988|         816595|            5842523|
|  lineitem|      33|       12|  l_receiptdate|          string|                  56|   Dictionary|    TurboPForBitpacking|        51520|             0|              65535|           4277582|         816595|            4346165|
|  lineitem|      33|       13| l_shipinstruct|          string|                   4|   Dictionary|    TurboPForBitpacking|        24899|             0|              65535|             14430|              0|              68199|
|  lineitem|      33|       14|     l_shipmode|          string|                   7|   Dictionary|    TurboPForBitpacking|        24984|             0|           16711425|            390254|              0|             355705|
|  lineitem|      33|       15|      l_comment|          string|               63750|   Dictionary|    TurboPForBitpacking|      4319069|             0|              65535|                 0|              0|              65535|
|  lineitem|      34|        0|     l_orderkey|             int|               44935|   Dictionary|    TurboPForBitpacking|       310906|             0|           90372765|           4002045|        3664488|           94374810|
|  lineitem|      34|        1|      l_partkey|             int|               55932|   Dictionary|    TurboPForBitpacking|       354894|             0|          166538151|            581531|         546893|          167119682|
|  lineitem|      34|        2|      l_suppkey|             int|                9982|   Dictionary|    TurboPForBitpacking|       154711|             0|           20080127|            729331|        5904130|           20809458|
|  lineitem|      34|        3|   l_linenumber|             int|                   7|   Dictionary|    TurboPForBitpacking|        24700|             0|              65535|                 0|              0|              65535|
|  lineitem|      34|        4|     l_quantity|           float|                  50|   Dictionary|    TurboPForBitpacking|        49448|          1177|            9240435|          12784383|         407216|            9551490|
|  lineitem|      34|        5|l_extendedprice|           float|               63119|   Dictionary|    TurboPForBitpacking|       383642|             0|           21456362|           6887869|        3237999|           28344231|
|  lineitem|      34|        6|     l_discount|           float|                  11|   Dictionary|    TurboPForBitpacking|        32908|             0|           82534982|           6887869|        3232975|           28351687|
|  lineitem|      34|        7|          l_tax|           float|                   9|   Dictionary|    TurboPForBitpacking|        32900|             0|            4194240|                 0|              0|            4194240|
|  lineitem|      34|        8|   l_returnflag|          string|                   2|   Dictionary|    TurboPForBitpacking|        16592|             0|            4194240|           3517438|              0|            4194636|
|  lineitem|      34|        9|   l_linestatus|          string|                   1|   Dictionary|    TurboPForBitpacking|         8360|             0|            4194240|                 0|              0|            4194240|
|  lineitem|      34|       10|     l_shipdate|          string|                  28|   Dictionary|    TurboPForBitpacking|        42208|             0|           26082930|           1502045|              0|           27598365|
|  lineitem|      34|       11|   l_commitdate|          string|                 204|   Dictionary|    TurboPForBitpacking|        73823|             0|              65535|           5819196|         817380|            5884731|
|  lineitem|      34|       12|  l_receiptdate|          string|                  57|   Dictionary|    TurboPForBitpacking|        51560|             0|              65535|           4317151|         817380|            4385734|
|  lineitem|      34|       13| l_shipinstruct|          string|                   4|   Dictionary|    TurboPForBitpacking|        24899|             0|              65535|             15338|              0|              68199|
|  lineitem|      34|       14|     l_shipmode|          string|                   7|   Dictionary|    TurboPForBitpacking|        24984|             0|           16711425|            388161|              0|             355985|
|  lineitem|      34|       15|      l_comment|          string|               63806|   Dictionary|    TurboPForBitpacking|      4326585|             0|              65535|                 0|              0|              65535|
|  lineitem|      35|        0|     l_orderkey|             int|               44875|   Dictionary|    TurboPForBitpacking|       310666|             0|           90372765|           4050732|        3640384|           94423497|
|  lineitem|      35|        1|      l_partkey|             int|               55892|   Dictionary|    TurboPForBitpacking|       354734|             0|          167061932|            582313|         536590|          167644245|
|  lineitem|      35|        2|      l_suppkey|             int|                9978|   Dictionary|    TurboPForBitpacking|       154695|             0|           20303183|            730473|        5872826|           21033656|
|  lineitem|      35|        3|   l_linenumber|             int|                   7|   Dictionary|    TurboPForBitpacking|        24700|             0|              65535|                 0|              0|              65535|
|  lineitem|      35|        4|     l_quantity|           float|                  50|   Dictionary|    TurboPForBitpacking|        49448|          1192|            9240435|          12685156|         406533|            9553907|
|  lineitem|      35|        5|l_extendedprice|           float|               63070|   Dictionary|    TurboPForBitpacking|       383446|             0|           21679418|           6732989|        3897940|           28412407|
|  lineitem|      35|        6|     l_discount|           float|                  11|   Dictionary|    TurboPForBitpacking|        32908|             0|           82758038|           6732989|        3892800|           28419863|
|  lineitem|      35|        7|          l_tax|           float|                   9|   Dictionary|    TurboPForBitpacking|        32900|             0|            4194240|                 0|              0|            4194240|
|  lineitem|      35|        8|   l_returnflag|          string|                   2|   Dictionary|    TurboPForBitpacking|        16592|             0|            4194240|           3606344|              0|            4194657|
|  lineitem|      35|        9|   l_linestatus|          string|                   1|   Dictionary|    TurboPForBitpacking|         8360|             0|            4194240|                 0|              0|            4194240|
|  lineitem|      35|       10|     l_shipdate|          string|                  27|   Dictionary|    TurboPForBitpacking|        42168|             0|           27655770|           1501204|              0|           29170364|
|  lineitem|      35|       11|   l_commitdate|          string|                 203|   Dictionary|    TurboPForBitpacking|        73783|             0|              65535|           5826581|         816154|            5892116|
|  lineitem|      35|       12|  l_receiptdate|          string|                  56|   Dictionary|    TurboPForBitpacking|        51520|             0|              65535|           4325377|         816154|            4393960|
|  lineitem|      35|       13| l_shipinstruct|          string|                   4|   Dictionary|    TurboPForBitpacking|        24899|             0|              65535|             15439|              0|              68199|
|  lineitem|      35|       14|     l_shipmode|          string|                   7|   Dictionary|    TurboPForBitpacking|        24984|             0|           16711425|            382567|              0|             349863|
|  lineitem|      35|       15|      l_comment|          string|               63752|   Dictionary|    TurboPForBitpacking|      4322764|             0|              65535|                 0|              0|              65535|
|  lineitem|      36|        0|     l_orderkey|             int|               44952|   Dictionary|    TurboPForBitpacking|       310974|             0|           90372765|           4112122|        3645107|           94484887|
|  lineitem|      36|        1|      l_partkey|             int|               55884|   Dictionary|    TurboPForBitpacking|       354702|             0|          167110182|            582107|         524296|          167692289|
|  lineitem|      36|        2|      l_suppkey|             int|                9983|   Dictionary|    TurboPForBitpacking|       154715|             0|           20534829|            732155|        5625697|           21266984|
|  lineitem|      36|        3|   l_linenumber|             int|                   7|   Dictionary|    TurboPForBitpacking|        24700|             0|              65535|                 0|              0|              65535|
|  lineitem|      36|        4|     l_quantity|           float|                  50|   Dictionary|    TurboPForBitpacking|        49448|          1128|            9240435|          12754468|         405276|            9553370|
|  lineitem|      36|        5|l_extendedprice|           float|               63042|   Dictionary|    TurboPForBitpacking|       383334|             0|           21911064|           6664850|        4091365|           28575914|
|  lineitem|      36|        6|     l_discount|           float|                  11|   Dictionary|    TurboPForBitpacking|        32908|             0|           82989684|           6664850|        4086427|           28583370|
|  lineitem|      36|        7|          l_tax|           float|                   9|   Dictionary|    TurboPForBitpacking|        32900|             0|            4194240|                 0|              0|            4194240|
|  lineitem|      36|        8|   l_returnflag|          string|                   2|   Dictionary|    TurboPForBitpacking|        16592|             0|            4194240|           3594801|              0|            4194615|
|  lineitem|      36|        9|   l_linestatus|          string|                   1|   Dictionary|    TurboPForBitpacking|         8360|             0|            4194240|                 0|              0|            4194240|
|  lineitem|      36|       10|     l_shipdate|          string|                  27|   Dictionary|    TurboPForBitpacking|        42168|             0|           28442190|           1512727|              0|           29968307|
|  lineitem|      36|       11|   l_commitdate|          string|                 204|   Dictionary|    TurboPForBitpacking|        73823|             0|              65535|           5830114|         817300|            5895649|
|  lineitem|      36|       12|  l_receiptdate|          string|                  56|   Dictionary|    TurboPForBitpacking|        51520|             0|              65535|           4317387|         817300|            4385970|
|  lineitem|      36|       13| l_shipinstruct|          string|                   4|   Dictionary|    TurboPForBitpacking|        24899|             0|              65535|             15404|              0|              68199|
|  lineitem|      36|       14|     l_shipmode|          string|                   7|   Dictionary|    TurboPForBitpacking|        24984|             0|           16711425|            395757|              0|             361550|
|  lineitem|      36|       15|      l_comment|          string|               63827|   Dictionary|    TurboPForBitpacking|      4325443|             0|              65535|                 0|              0|              65535|
|  lineitem|      37|        0|     l_orderkey|             int|               44816|   Dictionary|    TurboPForBitpacking|       310430|             0|           90372765|           4054190|        3662129|           94426955|
|  lineitem|      37|        1|      l_partkey|             int|               55883|   Dictionary|    TurboPForBitpacking|       354698|             0|          166983180|            581152|         515058|          167564332|
|  lineitem|      37|        2|      l_suppkey|             int|                9985|   Dictionary|    TurboPForBitpacking|       154723|             0|           21233340|            730538|        5928200|           21963878|
|  lineitem|      37|        3|   l_linenumber|             int|                   7|   Dictionary|    TurboPForBitpacking|        24700|             0|              65535|                 0|              0|              65535|
|  lineitem|      37|        4|     l_quantity|           float|                  50|   Dictionary|    TurboPForBitpacking|        49448|           908|            9240435|          12782745|         406694|            9551597|
|  lineitem|      37|        5|l_extendedprice|           float|               62983|   Dictionary|    TurboPForBitpacking|       383098|             0|           22609575|           6468268|        4105357|           29077843|
|  lineitem|      37|        6|     l_discount|           float|                  11|   Dictionary|    TurboPForBitpacking|        32908|             0|           83688195|           6468268|        4100377|           29085299|
|  lineitem|      37|        7|          l_tax|           float|                   9|   Dictionary|    TurboPForBitpacking|        32900|             0|            4194240|                 0|              0|            4194240|
|  lineitem|      37|        8|   l_returnflag|          string|                   2|   Dictionary|    TurboPForBitpacking|        16592|             0|            4194240|           3530166|              0|            4194612|
|  lineitem|      37|        9|   l_linestatus|          string|                   1|   Dictionary|    TurboPForBitpacking|         8360|             0|            4194240|                 0|              0|            4194240|
|  lineitem|      37|       10|     l_shipdate|          string|                  28|   Dictionary|    TurboPForBitpacking|        42208|             0|           21102270|           1509681|              0|           22625341|
|  lineitem|      37|       11|   l_commitdate|          string|                 204|   Dictionary|    TurboPForBitpacking|        73823|             0|              65535|           5772354|         822318|            5837889|
|  lineitem|      37|       12|  l_receiptdate|          string|                  57|   Dictionary|    TurboPForBitpacking|        51560|             0|              65535|           4262673|         822318|            4331256|
|  lineitem|      37|       13| l_shipinstruct|          string|                   4|   Dictionary|    TurboPForBitpacking|        24899|             0|              65535|             15763|              0|              68199|
|  lineitem|      37|       14|     l_shipmode|          string|                   7|   Dictionary|    TurboPForBitpacking|        24984|             0|           16711425|            389683|              0|             359714|
|  lineitem|      37|       15|      l_comment|          string|               63679|   Dictionary|    TurboPForBitpacking|      4314508|             0|              65535|                 0|              0|              65535|
|  lineitem|      38|        0|     l_orderkey|             int|               45028|   Dictionary|    TurboPForBitpacking|       311278|             0|           90372765|           3935430|        3668558|           94308195|
|  lineitem|      38|        1|      l_partkey|             int|               55796|   Dictionary|    TurboPForBitpacking|       354350|             0|          167157810|            580100|         506569|          167737910|
|  lineitem|      38|        2|      l_suppkey|             int|                9983|   Dictionary|    TurboPForBitpacking|       154715|             0|           21990070|            727237|        6026675|           22717307|
|  lineitem|      38|        3|   l_linenumber|             int|                   7|   Dictionary|    TurboPForBitpacking|        24700|             0|              65535|                 0|              0|              65535|
|  lineitem|      38|        4|     l_quantity|           float|                  50|   Dictionary|    TurboPForBitpacking|        49448|           997|            9240435|          12726121|         406358|            9551401|
|  lineitem|      38|        5|l_extendedprice|           float|               63044|   Dictionary|    TurboPForBitpacking|       383342|             0|           23366305|           6293268|        4397054|           29659573|
|  lineitem|      38|        6|     l_discount|           float|                  11|   Dictionary|    TurboPForBitpacking|        32908|             0|           84444925|           6293268|        4392148|           29667029|
|  lineitem|      38|        7|          l_tax|           float|                   9|   Dictionary|    TurboPForBitpacking|        32900|             0|            4194240|                 0|              0|            4194240|
|  lineitem|      38|        8|   l_returnflag|          string|                   2|   Dictionary|    TurboPForBitpacking|        16592|             0|            4194240|           3452361|              0|            4194672|
|  lineitem|      38|        9|   l_linestatus|          string|                   1|   Dictionary|    TurboPForBitpacking|         8360|             0|            4194240|                 0|              0|            4194240|
|  lineitem|      38|       10|     l_shipdate|          string|                  27|   Dictionary|    TurboPForBitpacking|        42168|             0|           29032005|           1528837|              0|           30574232|
|  lineitem|      38|       11|   l_commitdate|          string|                 202|   Dictionary|    TurboPForBitpacking|        73743|             0|              65535|           5762201|         817917|            5827736|
|  lineitem|      38|       12|  l_receiptdate|          string|                  56|   Dictionary|    TurboPForBitpacking|        51520|             0|              65535|           9157900|         817917|            4305211|
|  lineitem|      38|       13| l_shipinstruct|          string|                   4|   Dictionary|    TurboPForBitpacking|        24899|             0|              65535|             15837|              0|              68199|
|  lineitem|      38|       14|     l_shipmode|          string|                   7|   Dictionary|    TurboPForBitpacking|        24984|             0|           34536945|            322713|          74899|             290515|
|  lineitem|      38|       15|      l_comment|          string|               63787|   Dictionary|    TurboPForBitpacking|      4321223|             0|              65535|                 0|              0|              65535|
|  lineitem|      39|        0|     l_orderkey|             int|               44906|   Dictionary|    TurboPForBitpacking|       310790|            66|           90372765|           7050619|        3833368|           97423450|
|  lineitem|      39|        1|      l_partkey|             int|               55693|   Dictionary|    TurboPForBitpacking|       353938|             0|          192495387|            593607|         647911|          193088994|
