|table_name|chunk_id|column_id|    column_name|column_data_type|distinct_value_count|encoding_type|vector_compression_type|size_in_bytes|point_accesses|sequential_accesses|monotonic_accesses|random_accesses|dictionary_accesses|
|  lineitem|      23|        2|      l_suppkey|             int|                9987|   Dictionary|  FixedSize2ByteAligned|       171114|             0|           32122088|           1094205|        7578858|           33216293|
|  lineitem|      23|        3|   l_linenumber|             int|                   7|   Dictionary|  FixedSize1ByteAligned|        65659|             0|              65535|                 0|              0|              65535|
|  lineitem|      23|        4|     l_quantity|           float|                  50|   Dictionary|  FixedSize1ByteAligned|        65831|          2131|           11599695|          28369550|         633785|           12117072|
|  lineitem|      23|        5|l_extendedprice|           float|               63061|   Dictionary|  FixedSize2ByteAligned|       383410|             0|           34677953|          13571447|        4068651|           48249400|
|  lineitem|      23|        6|     l_discount|           float|                  11|   Dictionary|  FixedSize1ByteAligned|        65675|             0|          171121823|          13571447|        4055391|           48266056|
|  lineitem|      23|        7|          l_tax|           float|                   9|   Dictionary|  FixedSize1ByteAligned|        65667|             0|            5636010|                 0|              0|            5636010|
|  lineitem|      23|        8|   l_returnflag|          string|                   2|   Dictionary|  FixedSize1ByteAligned|        65743|             0|            5636010|           3772511|              0|            5636460|
|  lineitem|      23|        9|   l_linestatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|            5636010|                 0|              0|            5636010|
|  lineitem|      23|       10|     l_shipdate|          string|                  28|   Dictionary|  FixedSize1ByteAligned|        66783|             0|           41221515|           2339791|              0|           43588676|
|  lineitem|      23|       11|   l_commitdate|          string|                 203|   Dictionary|  FixedSize1ByteAligned|        73783|             0|              65535|           9121418|        1015683|            9186953|
|  lineitem|      23|       12|  l_receiptdate|          string|                  57|   Dictionary|  FixedSize1ByteAligned|        67943|             0|              65535|           6781627|        1015683|            6851914|
|  lineitem|      23|       13| l_shipinstruct|          string|                   4|   Dictionary|  FixedSize1ByteAligned|        65858|             0|              65535|             35287|              0|              71759|
|  lineitem|      23|       14|     l_shipmode|          string|                   7|   Dictionary|  FixedSize1ByteAligned|        65943|             0|           26017395|            688012|              0|             526419|
|  lineitem|      23|       15|      l_comment|          string|               63795|   Dictionary|  FixedSize2ByteAligned|      4324550|             0|              65535|                 0|              0|              65535|
|  lineitem|      24|        0|     l_orderkey|             int|               44829|   Dictionary|  FixedSize2ByteAligned|       310482|             0|          109377915|           5483654|        4510717|          114861569|
|  lineitem|      24|        1|      l_partkey|             int|               55939|   Dictionary|  FixedSize2ByteAligned|       354922|             0|          348491145|            800407|         800489|          349291552|
|  lineitem|      24|        2|      l_suppkey|             int|                9978|   Dictionary|  FixedSize2ByteAligned|       171078|             0|           32901215|           1094573|        7506670|           33995788|
|  lineitem|      24|        3|   l_linenumber|             int|                   7|   Dictionary|  FixedSize1ByteAligned|        65659|             0|              65535|                 0|              0|              65535|
|  lineitem|      24|        4|     l_quantity|           float|                  50|   Dictionary|  FixedSize1ByteAligned|        65831|          2207|           11599695|          28368565|         634463|           12115857|
|  lineitem|      24|        5|l_extendedprice|           float|               63009|   Dictionary|  FixedSize2ByteAligned|       383202|             0|           35457080|          13529802|        4515583|           48986882|
|  lineitem|      24|        6|     l_discount|           float|                  11|   Dictionary|  FixedSize1ByteAligned|        65675|             0|          171900950|          13529802|        4502539|           49003538|
|  lineitem|      24|        7|          l_tax|           float|                   9|   Dictionary|  FixedSize1ByteAligned|        65667|             0|            5636010|                 0|              0|            5636010|
|  lineitem|      24|        8|   l_returnflag|          string|                   2|   Dictionary|  FixedSize1ByteAligned|        65743|             0|            5636010|           4008546|              0|            5636481|
|  lineitem|      24|        9|   l_linestatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|            5636010|                 0|              0|            5636010|
|  lineitem|      24|       10|     l_shipdate|          string|                  27|   Dictionary|  FixedSize1ByteAligned|        66743|             0|           42335610|           2367917|              0|           44730897|
|  lineitem|      24|       11|   l_commitdate|          string|                 205|   Dictionary|  FixedSize1ByteAligned|        73863|             0|              65535|           9318245|        1019395|            9383780|
|  lineitem|      24|       12|  l_receiptdate|          string|                  56|   Dictionary|  FixedSize1ByteAligned|        67903|             0|              65535|          14514814|        1019395|            7025559|
|  lineitem|      24|       13| l_shipinstruct|          string|                   4|   Dictionary|  FixedSize1ByteAligned|        65858|             0|              65535|             34601|              0|              71759|
|  lineitem|      24|       14|     l_shipmode|          string|                   7|   Dictionary|  FixedSize1ByteAligned|        65943|             0|           53017815|            603499|          91830|             443243|
|  lineitem|      24|       15|      l_comment|          string|               63722|   Dictionary|  FixedSize2ByteAligned|      4325198|             0|              65535|                 0|              0|              65535|
|  lineitem|      25|        0|     l_orderkey|             int|               44876|   Dictionary|  FixedSize2ByteAligned|       310670|             0|          109377915|           5630848|        4553445|          115008763|
|  lineitem|      25|        1|      l_partkey|             int|               55871|   Dictionary|  FixedSize2ByteAligned|       354650|             0|          386991435|            800910|         968378|          387792345|
|  lineitem|      25|        2|      l_suppkey|             int|                9989|   Dictionary|  FixedSize2ByteAligned|       171122|             0|           33600056|           1520806|        7783969|           35120862|
|  lineitem|      25|        3|   l_linenumber|             int|                   7|   Dictionary|  FixedSize1ByteAligned|        65659|             0|              65535|                 0|              0|              65535|
|  lineitem|      25|        4|     l_quantity|           float|                  50|   Dictionary|  FixedSize1ByteAligned|        65831|          2286|           11599695|          55115908|         633492|           12128762|
|  lineitem|      25|        5|l_extendedprice|           float|               63110|   Dictionary|  FixedSize2ByteAligned|       383606|             0|           36155921|          13127458|        4988788|           49283379|
|  lineitem|      25|        6|     l_discount|           float|                  11|   Dictionary|  FixedSize1ByteAligned|        65675|             0|          303538721|          13127458|        4975860|           49316019|
|  lineitem|      25|        7|          l_tax|           float|                   9|   Dictionary|  FixedSize1ByteAligned|        65667|             0|            5636010|                 0|              0|            5636010|
|  lineitem|      25|        8|   l_returnflag|          string|                   2|   Dictionary|  FixedSize1ByteAligned|        65743|             0|            5636010|           4199989|              0|            5636478|
|  lineitem|      25|        9|   l_linestatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|            5636010|                 0|              0|            5636010|
|  lineitem|      25|       10|     l_shipdate|          string|                  27|   Dictionary|  FixedSize1ByteAligned|        66743|             0|           53279955|          28958506|              0|           46925796|
|  lineitem|      25|       11|   l_commitdate|          string|                 205|   Dictionary|  FixedSize1ByteAligned|        73863|             0|              65535|           9448870|        1023348|            9514405|
|  lineitem|      25|       12|  l_receiptdate|          string|                  56|   Dictionary|  FixedSize1ByteAligned|        67903|             0|              65535|          14576444|        1023348|            7084915|
|  lineitem|      25|       13| l_shipinstruct|          string|                   4|   Dictionary|  FixedSize1ByteAligned|        65858|             0|              65535|             36850|              0|              71759|
|  lineitem|      25|       14|     l_shipmode|          string|                   7|   Dictionary|  FixedSize1ByteAligned|        65943|             0|           53017815|            706704|           3014|             542248|
|  lineitem|      25|       15|      l_comment|          string|               63664|   Dictionary|  FixedSize2ByteAligned|      4314571|             0|              65535|                 0|              0|              65535|
|  lineitem|      26|        0|     l_orderkey|             int|               44956|   Dictionary|  FixedSize2ByteAligned|       310990|             0|          109377915|           5657607|        4549572|          115035522|
|  lineitem|      26|        1|      l_partkey|             int|               55871|   Dictionary|  FixedSize2ByteAligned|       354650|             0|          348573585|            801515|        1062783|          349375100|
|  lineitem|      26|        2|      l_suppkey|             int|                9984|   Dictionary|  FixedSize2ByteAligned|       171102|             0|           33891870|           1105916|        7916103|           34997786|
|  lineitem|      26|        3|   l_linenumber|             int|                   7|   Dictionary|  FixedSize1ByteAligned|        65659|             0|              65535|                 0|              0|              65535|
|  lineitem|      26|        4|     l_quantity|           float|                  50|   Dictionary|  FixedSize1ByteAligned|        65831|          2751|           11599695|          27296022|         633187|           12114540|
|  lineitem|      26|        5|l_extendedprice|           float|               63022|   Dictionary|  FixedSize2ByteAligned|       383254|             0|           36447735|          12714302|        5123759|           49162037|
|  lineitem|      26|        6|     l_discount|           float|                  11|   Dictionary|  FixedSize1ByteAligned|        65675|             0|          167386665|          12714302|        5110691|           49178021|
|  lineitem|      26|        7|          l_tax|           float|                   9|   Dictionary|  FixedSize1ByteAligned|        65667|             0|            5636010|                 0|              0|            5636010|
|  lineitem|      26|        8|   l_returnflag|          string|                   2|   Dictionary|  FixedSize1ByteAligned|        65743|             0|            5636010|           4237014|              0|            5636511|
|  lineitem|      26|        9|   l_linestatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|            5636010|                 0|              0|            5636010|
|  lineitem|      26|       10|     l_shipdate|          string|                  28|   Dictionary|  FixedSize1ByteAligned|        66783|             0|           44825940|           2430572|              0|           47283022|
|  lineitem|      26|       11|   l_commitdate|          string|                 205|   Dictionary|  FixedSize1ByteAligned|        73863|             0|              65535|           9418543|        1022204|            9484078|
|  lineitem|      26|       12|  l_receiptdate|          string|                  57|   Dictionary|  FixedSize1ByteAligned|        67943|             0|              65535|           6987971|        1022204|            7058450|
|  lineitem|      26|       13| l_shipinstruct|          string|                   4|   Dictionary|  FixedSize1ByteAligned|        65858|             0|              65535|             35155|              0|              71759|
|  lineitem|      26|       14|     l_shipmode|          string|                   7|   Dictionary|  FixedSize1ByteAligned|        65943|             0|           27065955|            714916|              0|             546556|
|  lineitem|      26|       15|      l_comment|          string|               63697|   Dictionary|  FixedSize2ByteAligned|      4316203|             0|              65535|                 0|              0|              65535|
|  lineitem|      27|        0|     l_orderkey|             int|               44888|   Dictionary|  FixedSize2ByteAligned|       310718|             0|          109377915|           5542490|        4595935|          114920405|
|  lineitem|      27|        1|      l_partkey|             int|               55838|   Dictionary|  FixedSize2ByteAligned|       354518|             0|          348313248|            799124|        1029403|          349112372|
|  lineitem|      27|        2|      l_suppkey|             int|                9990|   Dictionary|  FixedSize2ByteAligned|       171126|             0|           34170120|           1106201|        8124458|           35276321|
|  lineitem|      27|        3|   l_linenumber|             int|                   7|   Dictionary|  FixedSize1ByteAligned|        65659|             0|              65535|                 0|              0|              65535|
|  lineitem|      27|        4|     l_quantity|           float|                  50|   Dictionary|  FixedSize1ByteAligned|        65831|          2815|           11599695|          27339587|         633776|           12116591|
|  lineitem|      27|        5|l_extendedprice|           float|               63002|   Dictionary|  FixedSize2ByteAligned|       383174|             0|           36725985|          12703478|        4838626|           49429463|
|  lineitem|      27|        6|     l_discount|           float|                  11|   Dictionary|  FixedSize1ByteAligned|        65675|             0|          167664915|          12703478|        4825622|           49445447|
|  lineitem|      27|        7|          l_tax|           float|                   9|   Dictionary|  FixedSize1ByteAligned|        65667|             0|            5636010|                 0|              0|            5636010|
|  lineitem|      27|        8|   l_returnflag|          string|                   2|   Dictionary|  FixedSize1ByteAligned|        65743|             0|            5636010|           4200404|              0|            5636511|
|  lineitem|      27|        9|   l_linestatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|            5636010|                 0|              0|            5636010|
|  lineitem|      27|       10|     l_shipdate|          string|                  27|   Dictionary|  FixedSize1ByteAligned|        66743|             0|           44957010|           2445850|              0|           47429370|
|  lineitem|      27|       11|   l_commitdate|          string|                 204|   Dictionary|  FixedSize1ByteAligned|        73823|             0|              65535|           9327918|        1022148|            9393453|
|  lineitem|      27|       12|  l_receiptdate|          string|                  56|   Dictionary|  FixedSize1ByteAligned|        67903|             0|              65535|           6882068|        1022148|            6952547|
|  lineitem|      27|       13| l_shipinstruct|          string|                   4|   Dictionary|  FixedSize1ByteAligned|        65858|             0|              65535|             36483|              0|              71759|
|  lineitem|      27|       14|     l_shipmode|          string|                   7|   Dictionary|  FixedSize1ByteAligned|        65943|             0|           27065955|            713715|              0|             547386|
|  lineitem|      27|       15|      l_comment|          string|               63730|   Dictionary|  FixedSize2ByteAligned|      4322971|             0|              65535|                 0|              0|              65535|
|  lineitem|      28|        0|     l_orderkey|             int|               44954|   Dictionary|  FixedSize2ByteAligned|       310982|             0|          109377915|           5389721|        4608905|          114767636|
|  lineitem|      28|        1|      l_partkey|             int|               55780|   Dictionary|  FixedSize2ByteAligned|       354286|             0|          348153495|            800331|         998144|          348953826|
|  lineitem|      28|        2|      l_suppkey|             int|                9980|   Dictionary|  FixedSize2ByteAligned|       171086|             0|           34470805|           1107109|        7731883|           35577914|
|  lineitem|      28|        3|   l_linenumber|             int|                   7|   Dictionary|  FixedSize1ByteAligned|        65659|             0|              65535|                 0|              0|              65535|
|  lineitem|      28|        4|     l_quantity|           float|                  50|   Dictionary|  FixedSize1ByteAligned|        65831|          3138|           11599695|          27330865|         632405|           12118280|
|  lineitem|      28|        5|l_extendedprice|           float|               63086|   Dictionary|  FixedSize2ByteAligned|       383510|             0|           37026670|          13123915|        4400137|           50150585|
|  lineitem|      28|        6|     l_discount|           float|                  11|   Dictionary|  FixedSize1ByteAligned|        65675|             0|          167965600|          13123915|        4386876|           50166569|
|  lineitem|      28|        7|          l_tax|           float|                   9|   Dictionary|  FixedSize1ByteAligned|        65667|             0|            5636010|                 0|              0|            5636010|
|  lineitem|      28|        8|   l_returnflag|          string|                   2|   Dictionary|  FixedSize1ByteAligned|        65743|             0|            5636010|           4113774|              0|            5636502|
|  lineitem|      28|        9|   l_linestatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|            5636010|                 0|              0|            5636010|
|  lineitem|      28|       10|     l_shipdate|          string|                  27|   Dictionary|  FixedSize1ByteAligned|        66743|             0|           43253100|           2436657|              0|           45716267|
|  lineitem|      28|       11|   l_commitdate|          string|                 200|   Dictionary|  FixedSize1ByteAligned|        73663|             0|              65535|           9221337|        1022464|            9286872|
|  lineitem|      28|       12|  l_receiptdate|          string|                  56|   Dictionary|  FixedSize1ByteAligned|        67903|             0|              65535|           6784680|        1022464|            6855159|
|  lineitem|      28|       13| l_shipinstruct|          string|                   4|   Dictionary|  FixedSize1ByteAligned|        65858|             0|              65535|             34205|              0|              71759|
|  lineitem|      28|       14|     l_shipmode|          string|                   7|   Dictionary|  FixedSize1ByteAligned|        65943|             0|           27065955|            709963|              0|             543903|
|  lineitem|      28|       15|      l_comment|          string|               63711|   Dictionary|  FixedSize2ByteAligned|      4312267|             0|              65535|                 0|              0|              65535|
|  lineitem|      29|        0|     l_orderkey|             int|               45099|   Dictionary|  FixedSize2ByteAligned|       311562|             0|          109377915|           5331019|        4629297|          114708934|
|  lineitem|      29|        1|      l_partkey|             int|               56032|   Dictionary|  FixedSize2ByteAligned|       355294|             0|          348009209|            799591|         970763|          348808800|
|  lineitem|      29|        2|      l_suppkey|             int|                9983|   Dictionary|  FixedSize2ByteAligned|       171098|             0|           32891894|           1104221|        7528659|           33996115|
|  lineitem|      29|        3|   l_linenumber|             int|                   7|   Dictionary|  FixedSize1ByteAligned|        65659|             0|              65535|                 0|              0|              65535|
|  lineitem|      29|        4|     l_quantity|           float|                  50|   Dictionary|  FixedSize1ByteAligned|        65831|          2176|           11599695|          27380571|         636022|           12114359|
|  lineitem|      29|        5|l_extendedprice|           float|               63020|   Dictionary|  FixedSize2ByteAligned|       383246|             0|           35447759|          13401688|        3922571|           48849447|
|  lineitem|      29|        6|     l_discount|           float|                  11|   Dictionary|  FixedSize1ByteAligned|        65675|             0|          166386689|          13401688|        3909450|           48865431|
|  lineitem|      29|        7|          l_tax|           float|                   9|   Dictionary|  FixedSize1ByteAligned|        65667|             0|            5636010|                 0|              0|            5636010|
|  lineitem|      29|        8|   l_returnflag|          string|                   2|   Dictionary|  FixedSize1ByteAligned|        65743|             0|            5636010|           4003914|              0|            5636442|
|  lineitem|      29|        9|   l_linestatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|            5636010|                 0|              0|            5636010|
|  lineitem|      29|       10|     l_shipdate|          string|                  27|   Dictionary|  FixedSize1ByteAligned|        66743|             0|           43122030|           2443216|              0|           45591756|
|  lineitem|      29|       11|   l_commitdate|          string|                 203|   Dictionary|  FixedSize1ByteAligned|        73783|             0|              65535|           9212664|        1017621|            9278199|
|  lineitem|      29|       12|  l_receiptdate|          string|                  56|   Dictionary|  FixedSize1ByteAligned|        67903|             0|              65535|           6769448|        1017621|            6839927|
|  lineitem|      29|       13| l_shipinstruct|          string|                   4|   Dictionary|  FixedSize1ByteAligned|        65858|             0|              65535|             37708|              0|              71759|
|  lineitem|      29|       14|     l_shipmode|          string|                   7|   Dictionary|  FixedSize1ByteAligned|        65943|             0|           27065955|            714963|              0|             545273|
|  lineitem|      29|       15|      l_comment|          string|               63784|   Dictionary|  FixedSize2ByteAligned|      4323527|             0|              65535|                 0|              0|              65535|
|  lineitem|      30|        0|     l_orderkey|             int|               45001|   Dictionary|  FixedSize2ByteAligned|       311170|             0|          109377915|           5239864|        4622582|          114617779|
|  lineitem|      30|        1|      l_partkey|             int|               55944|   Dictionary|  FixedSize2ByteAligned|       354942|             0|          348711735|            801380|         944414|          349513115|
|  lineitem|      30|        2|      l_suppkey|             int|                9987|   Dictionary|  FixedSize2ByteAligned|       171114|             0|           32636430|           1106529|        8090111|           33742959|
|  lineitem|      30|        3|   l_linenumber|             int|                   7|   Dictionary|  FixedSize1ByteAligned|        65659|             0|              65535|                 0|              0|              65535|
|  lineitem|      30|        4|     l_quantity|           float|                  50|   Dictionary|  FixedSize1ByteAligned|        65831|          2330|           11599695|          27415525|         635020|           12114038|
|  lineitem|      30|        5|l_extendedprice|           float|               63056|   Dictionary|  FixedSize2ByteAligned|       383390|             0|           35192295|          13678818|        4293779|           48871113|
|  lineitem|      30|        6|     l_discount|           float|                  11|   Dictionary|  FixedSize1ByteAligned|        65675|             0|          166131225|          13678818|        4280611|           48887097|
|  lineitem|      30|        7|          l_tax|           float|                   9|   Dictionary|  FixedSize1ByteAligned|        65667|             0|            5636010|                 0|              0|            5636010|
|  lineitem|      30|        8|   l_returnflag|          string|                   2|   Dictionary|  FixedSize1ByteAligned|        65743|             0|            5636010|           3896349|              0|            5636496|
|  lineitem|      30|        9|   l_linestatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|            5636010|                 0|              0|            5636010|
|  lineitem|      30|       10|     l_shipdate|          string|                  27|   Dictionary|  FixedSize1ByteAligned|        66743|             0|           32570895|           2438002|              0|           35035407|
|  lineitem|      30|       11|   l_commitdate|          string|                 204|   Dictionary|  FixedSize1ByteAligned|        73823|             0|              65535|           9191661|        1018954|            9257196|
|  lineitem|      30|       12|  l_receiptdate|          string|                  56|   Dictionary|  FixedSize1ByteAligned|        67903|             0|              65535|           6753659|        1018954|            6824138|
|  lineitem|      30|       13| l_shipinstruct|          string|                   4|   Dictionary|  FixedSize1ByteAligned|        65858|             0|              65535|             35090|              0|              71759|
|  lineitem|      30|       14|     l_shipmode|          string|                   7|   Dictionary|  FixedSize1ByteAligned|        65943|             0|           27065955|            692782|              0|             534589|
|  lineitem|      30|       15|      l_comment|          string|               63841|   Dictionary|  FixedSize2ByteAligned|      4328075|             0|              65535|                 0|              0|              65535|
|  lineitem|      31|        0|     l_orderkey|             int|               44982|   Dictionary|  FixedSize2ByteAligned|       311094|             0|          109377915|           5187614|        4637340|          114565529|
|  lineitem|      31|        1|      l_partkey|             int|               55803|   Dictionary|  FixedSize2ByteAligned|       354378|             0|          348878001|            801243|         919224|          349679244|
|  lineitem|      31|        2|      l_suppkey|             int|                9984|   Dictionary|  FixedSize2ByteAligned|       171102|             0|           33634026|           1106088|        8590311|           34740114|
|  lineitem|      31|        3|   l_linenumber|             int|                   7|   Dictionary|  FixedSize1ByteAligned|        65659|             0|              65535|                 0|              0|              65535|
|  lineitem|      31|        4|     l_quantity|           float|                  50|   Dictionary|  FixedSize1ByteAligned|        65831|          2485|           11599695|          27323592|         635451|           12117876|
|  lineitem|      31|        5|l_extendedprice|           float|               63051|   Dictionary|  FixedSize2ByteAligned|       383370|             0|           36189891|          13839217|        4201262|           50029108|
|  lineitem|      31|        6|     l_discount|           float|                  11|   Dictionary|  FixedSize1ByteAligned|        65675|             0|          167128821|          13839217|        4188097|           50045092|
|  lineitem|      31|        7|          l_tax|           float|                   9|   Dictionary|  FixedSize1ByteAligned|        65667|             0|            5636010|                 0|              0|            5636010|
|  lineitem|      31|        8|   l_returnflag|          string|                   2|   Dictionary|  FixedSize1ByteAligned|        65743|             0|            5636010|           3806428|              0|            5636487|
|  lineitem|      31|        9|   l_linestatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|            5636010|                 0|              0|            5636010|
|  lineitem|      31|       10|     l_shipdate|          string|                  28|   Dictionary|  FixedSize1ByteAligned|        66783|             0|           46005570|           2441439|              0|           48473519|
|  lineitem|      31|       11|   l_commitdate|          string|                 205|   Dictionary|  FixedSize1ByteAligned|        73863|             0|              65535|           9179433|        1018189|            9244968|
|  lineitem|      31|       12|  l_receiptdate|          string|                  56|   Dictionary|  FixedSize1ByteAligned|        67903|             0|              65535|           6737994|        1018189|            6808473|
|  lineitem|      31|       13| l_shipinstruct|          string|                   4|   Dictionary|  FixedSize1ByteAligned|        65858|             0|              65535|             36478|              0|              71759|
|  lineitem|      31|       14|     l_shipmode|          string|                   7|   Dictionary|  FixedSize1ByteAligned|        65943|             0|           27065955|            704819|              0|             543808|
|  lineitem|      31|       15|      l_comment|          string|               63716|   Dictionary|  FixedSize2ByteAligned|      4320029|             0|              65535|                 0|              0|              65535|
|  lineitem|      32|        0|     l_orderkey|             int|               44940|   Dictionary|  FixedSize2ByteAligned|       310926|             0|          109377915|           5195630|        4605412|          114573545|
|  lineitem|      32|        1|      l_partkey|             int|               55918|   Dictionary|  FixedSize2ByteAligned|       354838|             0|          348723760|            800540|         900899|          349524300|
|  lineitem|      32|        2|      l_suppkey|             int|                9986|   Dictionary|  FixedSize2ByteAligned|       171110|             0|           35246555|           1104808|        8345936|           36351363|
|  lineitem|      32|        3|   l_linenumber|             int|                   7|   Dictionary|  FixedSize1ByteAligned|        65659|             0|              65535|                 0|              0|              65535|
|  lineitem|      32|        4|     l_quantity|           float|                  50|   Dictionary|  FixedSize1ByteAligned|        65831|          2536|           11599695|          27363019|         636611|           12116044|
|  lineitem|      32|        5|l_extendedprice|           float|               63126|   Dictionary|  FixedSize2ByteAligned|       383670|             0|           37802420|          13953092|        3952297|           51755512|
|  lineitem|      32|        6|     l_discount|           float|                  11|   Dictionary|  FixedSize1ByteAligned|        65675|             0|          168741350|          13953092|        3939251|           51771496|
|  lineitem|      32|        7|          l_tax|           float|                   9|   Dictionary|  FixedSize1ByteAligned|        65667|             0|            5636010|                 0|              0|            5636010|
|  lineitem|      32|        8|   l_returnflag|          string|                   2|   Dictionary|  FixedSize1ByteAligned|        65743|             0|            5636010|           3769872|              0|            5636496|
|  lineitem|      32|        9|   l_linestatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|            5636010|                 0|              0|            5636010|
|  lineitem|      32|       10|     l_shipdate|          string|                  27|   Dictionary|  FixedSize1ByteAligned|        66743|             0|           45677895|           2442978|              0|           48147383|
|  lineitem|      32|       11|   l_commitdate|          string|                 205|   Dictionary|  FixedSize1ByteAligned|        73863|             0|              65535|           9213409|        1015980|            9278944|
|  lineitem|      32|       12|  l_receiptdate|          string|                  56|   Dictionary|  FixedSize1ByteAligned|        67903|             0|              65535|           6770431|        1015980|            6840910|
|  lineitem|      32|       13| l_shipinstruct|          string|                   4|   Dictionary|  FixedSize1ByteAligned|        65858|             0|              65535|             38020|              0|              71759|
|  lineitem|      32|       14|     l_shipmode|          string|                   7|   Dictionary|  FixedSize1ByteAligned|        65943|             0|           27065955|            707284|              0|             539045|
|  lineitem|      32|       15|      l_comment|          string|               63686|   Dictionary|  FixedSize2ByteAligned|      4318327|             0|              65535|                 0|              0|              65535|
|  lineitem|      33|        0|     l_orderkey|             int|               45045|   Dictionary|  FixedSize2ByteAligned|       311346|             0|          109377915|           5215507|        4650456|          114593422|
|  lineitem|      33|        1|      l_partkey|             int|               55869|   Dictionary|  FixedSize2ByteAligned|       354642|             0|          348439236|            800221|         878806|          349239457|
|  lineitem|      33|        2|      l_suppkey|             int|                9989|   Dictionary|  FixedSize2ByteAligned|       171122|             0|           36089103|           1103110|        8259268|           37192213|
|  lineitem|      33|        3|   l_linenumber|             int|                   7|   Dictionary|  FixedSize1ByteAligned|        65659|             0|              65535|                 0|              0|              65535|
|  lineitem|      33|        4|     l_quantity|           float|                  50|   Dictionary|  FixedSize1ByteAligned|        65831|          2594|           11599695|          27336545|         634858|           12117456|
|  lineitem|      33|        5|l_extendedprice|           float|               63047|   Dictionary|  FixedSize2ByteAligned|       383354|             0|           38644968|          13911468|        3721803|           52556436|
|  lineitem|      33|        6|     l_discount|           float|                  11|   Dictionary|  FixedSize1ByteAligned|        65675|             0|          169583898|          13911468|        3708833|           52572420|
|  lineitem|      33|        7|          l_tax|           float|                   9|   Dictionary|  FixedSize1ByteAligned|        65667|             0|            5636010|                 0|              0|            5636010|
|  lineitem|      33|        8|   l_returnflag|          string|                   2|   Dictionary|  FixedSize1ByteAligned|        65743|             0|            5636010|           3828951|              0|            5636478|
|  lineitem|      33|        9|   l_linestatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|            5636010|                 0|              0|            5636010|
|  lineitem|      33|       10|     l_shipdate|          string|                  27|   Dictionary|  FixedSize1ByteAligned|        66743|             0|           46726455|           2431450|              0|           49184415|
|  lineitem|      33|       11|   l_commitdate|          string|                 203|   Dictionary|  FixedSize1ByteAligned|        73783|             0|              65535|           9176312|        1014227|            9241847|
|  lineitem|      33|       12|  l_receiptdate|          string|                  56|   Dictionary|  FixedSize1ByteAligned|        67903|             0|              65535|           6744862|        1014227|            6815341|
|  lineitem|      33|       13| l_shipinstruct|          string|                   4|   Dictionary|  FixedSize1ByteAligned|        65858|             0|              65535|             33874|              0|              71759|
|  lineitem|      33|       14|     l_shipmode|          string|                   7|   Dictionary|  FixedSize1ByteAligned|        65943|             0|           27065955|            710594|              0|             540445|
|  lineitem|      33|       15|      l_comment|          string|               63750|   Dictionary|  FixedSize2ByteAligned|      4319069|             0|              65535|                 0|              0|              65535|
|  lineitem|      34|        0|     l_orderkey|             int|               44935|   Dictionary|  FixedSize2ByteAligned|       310906|             0|          109377915|           5250254|        4649727|          114628169|
|  lineitem|      34|        1|      l_partkey|             int|               55932|   Dictionary|  FixedSize2ByteAligned|       354894|             0|          348344942|            799676|         860126|          349144618|
|  lineitem|      34|        2|      l_suppkey|             int|                9982|   Dictionary|  FixedSize2ByteAligned|       171094|             0|           35662726|           1102233|        8167663|           36764959|
|  lineitem|      34|        3|   l_linenumber|             int|                   7|   Dictionary|  FixedSize1ByteAligned|        65659|             0|              65535|                 0|              0|              65535|
|  lineitem|      34|        4|     l_quantity|           float|                  50|   Dictionary|  FixedSize1ByteAligned|        65831|          2531|           11599695|          27463364|         634257|           12112538|
|  lineitem|      34|        5|l_extendedprice|           float|               63119|   Dictionary|  FixedSize2ByteAligned|       383642|             0|           38218591|          13772295|        3777596|           51990886|
|  lineitem|      34|        6|     l_discount|           float|                  11|   Dictionary|  FixedSize1ByteAligned|        65675|             0|          169157521|          13772295|        3764448|           52006870|
|  lineitem|      34|        7|          l_tax|           float|                   9|   Dictionary|  FixedSize1ByteAligned|        65667|             0|            5636010|                 0|              0|            5636010|
|  lineitem|      34|        8|   l_returnflag|          string|                   2|   Dictionary|  FixedSize1ByteAligned|        65743|             0|            5636010|           3864611|              0|            5636475|
|  lineitem|      34|        9|   l_linestatus|          string|                   1|   Dictionary|  FixedSize1ByteAligned|        65703|             0|            5636010|                 0|              0|            5636010|
|  lineitem|      34|       10|     l_shipdate|          string|                  28|   Dictionary|  FixedSize1ByteAligned|        66783|             0|           46988595|           2436123|              0|           49451228|
|  lineitem|      34|       11|   l_commitdate|          string|                 204|   Dictionary|  FixedSize1ByteAligned|        73823|             0|              65535|           9116051|        1013875|            9181586|
